Output file needed for ML task
columns representation is as follows: -
1. Experiment Number
2. Trial Number
3. User Judgement of the GUI Yes (Congruent), No (Not Congruent)
4. skew of the time spend in each trial
5. Kurtosis of the time spend in each trial
6. Mean of the time spend in each trial
7. Variance of the time spend in each trial
8. Standard Deviation of the time spend in each trial
9. Block number on which maximum amount of time is spend (1 - 6 Labels and 7 - 12 pictures)
10. Total time spend in one trial
11. Total gaze distance
12. Total gaze distance in X - axis
13. Total gaze distance in Y - axis
14. Mean of the total Transition 
15. Variance of the total transition
16. Block number on which maximum transition are made (1 - 6 Labels and 7 - 12 pictures)
17. Skew of the total transition in a trial
18. Kurtosis of the total transition in a trial
19. Standard Deviation of the total transition in a trial
20. Trial Type C (Correct) = 1, W (Wrong) = 2, S (Shuffle) = 3, P (one Permutation) = 4

*****************************************************************
exp,trial,userjudgement,time_skew,time_kurtosis,time_mean,time_variance,t_sd,time_maxblock,timefortrial,gazedistall,gazedistX,gazedistY,trans_mean,trans_var,trans_maxblock,trans_skew,trans_kurtosis,trans_sd,correctlabel
1,27,No,0.849471276295,0.0680323574316,20.0833333333,401.356060606,20.0338728309,12,241,409112.727104,5754.0,403675.0,15.583333333333334,15632.734265734269,11,8.28493414873,66.7616489131,125.030933235,3
1,28,Yes,0.277093999451,-1.34173444766,15.25,231.659090909,15.2203512085,7,183,4998.19302154,4795.0,517.0,0.041666666666666664,0.040209790209790215,1,4.58731710926,19.0434782609,0.200523789636,3
1,29,Yes,0.31520931153,-0.895253388274,21.0833333333,295.71969697,17.1965024633,12,253,449717.5,3836.0,445881.5,17.73611111111111,22259.272533022533,11,8.3073457951,67.0127308003,149.195417265,1
1,30,No,0.826445138391,-0.139523392886,12.1666666667,202.515151515,14.2307818308,8,146,4499.02120025,3836.0,1206.5,0.04861111111111111,0.046571484071484065,1,4.19791894418,15.6225234619,0.215804272598,4
1,31,Yes,1.61928244231,1.27367673041,21.0,1314.72727273,36.2591681196,12,252,792749.336397,3836.0,789072.5,31.36111111111111,69939.99456099454,11,8.30742938578,67.0136521343,264.461707173,1
1,32,Yes,0.221354545351,-1.21010289377,17.5833333333,181.174242424,13.460098158,3,211,89953.5837286,6713.0,83711.5,2.7152777777777777,267.00228243978245,11,6.89892438224,48.5628940073,16.3402044797,1
1,33,No,0.194731551999,-0.972448604708,19.8333333333,214.878787879,14.6587444169,8,238,177784.336397,5754.0,172189.5,6.868055555555555,3303.7656857031857,11,8.30723327453,67.011633494,57.4783932074,3
1,34,No,2.2801487905,4.12287002642,21.1666666667,1967.42424242,44.3556562619,12,254,560633.672793,2877.0,558075.0,22.15277777777778,34997.459013209016,11,8.30745653967,67.0139198763,187.076078143,2
1,35,No,1.43796622237,1.87977837699,21.9166666667,499.71969697,22.35441113,12,263,515536.890707,5754.0,509940.0,20.29861111111111,29173.721396658897,11,8.30737310037,67.0130244845,170.803165652,1
1,36,Yes,0.975988627949,0.366635989498,21.5,409.909090909,20.2462117669,12,258,391655.227104,5754.0,386217.5,15.381944444444445,16700.447503885007,11,8.30729962577,67.012232737,129.230211266,1
1,37,Yes,0.464927180872,-1.6339267646,10.0,159.636363636,12.634728475,7,120,3064.39070706,2877.0,344.5,0.027777777777777776,0.027195027195027192,1,5.74704893215,31.0285714286,0.164909148306,1
1,38,Yes,0.279812689756,-1.07967623098,24.0,454.181818182,21.3115419006,4,288,492702.836397,2877.0,489985.0,19.45138888888889,26855.7179001554,11,8.30744226418,67.0137829941,163.877142702,1
1,39,Yes,0.814074908738,-0.223632005002,24.4166666667,457.174242424,21.3816332965,11,293,876569.672793,5754.0,871134.0,34.59722222222222,85161.55691530692,11,8.307460049,67.0139822435,291.824531038,1
1,40,No,-0.7116588112,-0.0407726694486,21.5833333333,96.0833333333,9.80221063502,5,259,397051.336397,5754.0,391456.5,15.569444444444445,17128.16297591298,11,8.30741245354,67.0134681091,130.874607835,4
2,1,Yes,1.58712336587,1.41157242311,12.8333333333,421.787878788,20.5374749857,7,154,2435.0,1918.0,517.0,0.034722222222222224,0.03375097125097125,1,5.08290972013,23.835971223,0.1837143741,1
2,2,No,1.33806513581,1.2085344169,16.0,384.181818182,19.6005565784,9,192,14152.5,1918.0,12234.5,0.5,13.258741258741258,11,8.24587088186,66.3293943278,3.6412554509,3
2,3,No,1.3108613816,0.751355594727,10.0833333333,184.083333333,13.567731326,8,121,4506.51825964,959.0,3834.0,0.1527777777777778,0.7317404817404818,11,7.30422241491,55.0128664751,0.855418308046,4
2,4,Yes,0.521205864677,-1.2318178889,14.0833333333,228.992424242,15.1324956383,9,169,20125.3907071,1918.0,18364.5,0.7361111111111112,35.160644910644905,11,8.29660234057,66.9082449993,5.92964121264,1
2,5,Yes,0.878805593103,0.0200604646294,12.25,174.022727273,13.1917674052,7,147,37048.3907071,3836.0,33369.5,1.25,78.58041958041959,11,8.09140552091,64.485918016,8.86455975108,1
2,6,No,0.760356394463,-0.830962433254,13.5,249.727272727,15.8027615538,8,162,5312.0,4795.0,517.0,0.05555555555555555,0.05283605283605283,1,3.88057000058,13.0588235294,0.229860942389,4
2,7,Yes,0.824270030835,-1.00207657106,10.25,178.75,13.3697419571,8,123,6114.30231448,5754.0,517.0,0.05555555555555555,0.05283605283605283,1,3.88057000058,13.0588235294,0.229860942389,3
2,8,Yes,0.0551307551182,-1.47315131833,13.3333333333,136.787878788,11.6956350314,12,160,83633.3907071,3836.0,79954.5,3.1944444444444446,679.3185703185702,11,8.301964681,66.9532899113,26.0637405281,1
2,9,No,1.07884408342,-0.423325126204,13.1666666667,339.242424242,18.4185348017,7,158,3581.39070706,2877.0,861.5,0.04861111111111111,0.046571484071484065,1,4.19791894418,15.6225234619,0.215804272598,2
2,10,No,1.03701642386,-0.0764527265109,15.6666666667,357.696969697,18.9128784086,8,188,29372.5,3836.0,25536.5,1.0347222222222223,67.51626845376843,11,8.29637656419,66.8919202695,8.2168283695,3
2,11,Yes,1.48714874429,1.6961289341,15.6666666667,308.060606061,17.5516553653,7,188,69826.6930215,5754.0,64386.5,2.5833333333333335,454.07692307692304,11,8.30591176102,66.9981177052,21.3090807656,1
2,12,Yes,1.30114142239,-0.0699180852243,12.0833333333,488.810606061,22.1090616278,8,145,2434.5,1918.0,516.5,0.034722222222222224,0.03375097125097125,3,5.08290972013,23.835971223,0.1837143741,1
2,13,Yes,0.446992282216,-0.929140654949,14.4166666667,215.537878788,14.6812083558,8,173,6285.89070706,5754.0,689.0,0.0625,0.059003496503496504,1,3.61478445646,11.0666666667,0.242906353362,1
2,14,No,2.12295207585,3.07960715185,4.41666666667,99.5378787879,9.97686718303,7,53,344.5,0.0,344.5,0.013888888888888888,0.013791763791763794,8,8.30747160736,67.014084507,0.117438340382,2
2,15,Yes,1.89173925084,2.74906192175,13.0833333333,416.083333333,20.3981208285,9,157,5154.89070706,4795.0,517.0,0.04861111111111111,0.046571484071484065,1,4.19791894418,15.6225234619,0.215804272598,1
2,16,No,0.258654667981,-0.958270938114,17.4166666667,124.265151515,11.1474280224,10,209,95834.3363965,5754.0,90239.5,3.5069444444444446,761.7761752136752,11,8.27926123838,66.697852571,27.6002930277,4
2,17,Yes,-0.186390085856,-1.35793848255,16.0,143.090909091,11.9620612392,9,192,152168.227104,4795.0,147689.5,5.881944444444445,2426.482468919969,11,8.30721161029,67.0114517163,49.2593389006,1
2,18,Yes,-0.506977297918,-1.39427459522,18.5833333333,170.083333333,13.0416001063,7,223,174293.390707,3836.0,170614.5,6.791666666666667,3250.25,11,8.30730210266,67.0123882993,57.0109638578,1
2,19,No,0.71979823382,-1.03192545945,11.4166666667,192.992424242,13.8921713293,8,137,5312.0,4795.0,517.0,0.05555555555555555,0.05283605283605283,1,3.88057000058,13.0588235294,0.229860942389,2
2,20,Yes,-0.0753827020525,-1.25491898086,17.1666666667,166.515151515,12.9040749965,9,206,243868.390707,3836.0,240189.5,9.381944444444445,5905.930021367521,11,8.30045359734,66.9364367674,76.8500489354,1
2,21,Yes,0.901669073286,-0.0510905913507,17.0833333333,264.083333333,16.250641013,12,205,253118.0,3836.0,249282.0,9.833333333333334,6327.916083916083,11,8.29663866027,66.8941161322,79.5481997528,1
2,22,No,1.1036268365,-0.153192144263,13.8333333333,404.878787879,20.1216000328,7,166,4180.5,3836.0,344.5,0.041666666666666664,0.05419580419580419,1,6.12975514659,40.3517169615,0.232799923101,4
2,23,Yes,-0.172132494578,-1.49011048449,15.0,147.090909091,12.1281041013,9,180,181461.481528,5754.0,176094.0,6.694444444444445,2851.4304584304587,11,8.27570435056,66.6559527521,53.3987870502,1
2,24,No,2.99806219334,7.02711067116,4.83333333333,240.515151515,15.508550916,8,58,2120.60462896,1918.0,516.0,0.020833333333333332,0.02054195804195804,1,6.7097896089,43.0212765957,0.143324659574,2
2,25,No,1.94911682832,2.66316971542,11.1666666667,466.696969697,21.6031703622,9,134,2449.89070706,1918.0,689.0,0.034722222222222224,0.03375097125097125,3,5.08290972013,23.835971223,0.1837143741,3
2,26,No,1.17703157116,-0.378946574603,11.5,363.545454545,19.0668679794,7,138,2105.80231448,1918.0,344.5,0.020833333333333332,0.02054195804195804,1,6.7097896089,43.0212765957,0.143324659574,1
2,27,Yes,1.25796998888,0.157046417016,15.0833333333,582.628787879,24.1377046937,9,181,2435.0,1918.0,517.0,0.034722222222222224,0.03375097125097125,1,5.08290972013,23.835971223,0.1837143741,2
2,28,Yes,0.46408627749,-1.3911259076,11.25,148.386363636,12.1813941582,10,135,116521.890707,2877.0,113802.0,2.3333333333333335,366.3216783216783,10,8.30042845982,66.9358152233,19.1395318209,3
2,29,No,0.557361544251,-1.13864993819,12.25,197.477272727,14.0526606992,9,147,5154.89070706,4795.0,517.0,0.04861111111111111,0.046571484071484065,1,4.19791894418,15.6225234619,0.215804272598,4
2,30,Yes,1.1093052098,-0.37753657152,11.3333333333,308.242424242,17.5568341179,9,136,1476.0,959.0,517.0,0.027777777777777776,0.027195027195027192,1,5.74704893215,31.0285714286,0.164909148306,1
2,31,Yes,1.47601610648,0.888874736118,13.4166666667,464.992424242,21.5636829935,8,161,5941.80231448,5754.0,344.5,0.04861111111111111,0.06055749805749805,2,5.5191792916,32.7114209628,0.246084331191,4
2,32,Yes,1.0094411393,-0.719511118677,11.75,292.204545455,17.0939915015,9,141,3236.89070706,2877.0,517.0,0.034722222222222224,0.03375097125097125,1,5.08290972013,23.835971223,0.1837143741,1
2,33,Yes,1.43799648485,0.346731008195,7.75,194.931818182,13.9617985296,8,93,3866.69302154,3836.0,344.5,0.027777777777777776,0.027195027195027192,1,5.74704893215,31.0285714286,0.164909148306,1
2,34,Yes,0.679498844861,-1.04074157567,14.1666666667,263.606060606,16.2359496367,10,170,7875.19302154,7672.0,517.0,0.0625,0.059003496503496504,1,3.61478445646,11.0666666667,0.242906353362,1
2,35,Yes,0.71887759418,-1.19381644763,16.5833333333,388.446969697,19.7090580621,10,199,147872.5,3836.0,144036.5,5.368055555555555,1696.6817696192697,11,8.22075723452,66.016658212,41.1907971472,3
2,36,No,0.777478850438,-0.384100350854,17.9166666667,351.356060606,18.7444941411,9,215,95006.3907071,5754.0,89409.5,3.576388888888889,875.3787393162394,11,8.30623162515,67.0005028424,29.5868000858,2
2,37,Yes,1.3580431808,0.140734936301,14.0,680.909090909,26.0942348213,7,168,344.5,0.0,344.5,0.013888888888888888,0.013791763791763794,7,8.30747160736,67.014084507,0.117438340382,4
2,38,Yes,1.76174280131,2.19315247092,11.5,331.909090909,18.2183723452,9,138,4540.80231448,3836.0,861.5,0.05555555555555555,0.05283605283605283,1,3.88057000058,13.0588235294,0.229860942389,1
2,39,No,1.11281659253,-0.430922144179,17.0833333333,617.901515152,24.8576248896,1,205,5941.80231448,5754.0,344.5,0.04861111111111111,0.06055749805749805,7,5.5191792916,32.7114209628,0.246084331191,4
2,40,Yes,1.01876114289,-0.672032830869,12.0,353.636363636,18.805221712,9,144,2105.80231448,1918.0,344.5,0.020833333333333332,0.02054195804195804,1,6.7097896089,43.0212765957,0.143324659574,1
3,1,Yes,0.00204670149399,-0.810145664037,18.4166666667,148.446969697,12.183881553,10,221,11747.5837286,5754.0,6464.5,0.3125,3.936625874125874,11,7.73457037775,59.9789001681,1.98409321206,3
3,2,No,2.66387596721,5.5915266618,4.5,151.363636364,12.302992984,7,54,959.0,959.0,0.0,0.006944444444444444,0.006944444444444446,1,11.8746365421,139.006993007,0.0833333333333,2
3,3,No,1.51870043058,1.08719844901,15.25,582.568181818,24.136449238,7,183,4367.89070706,3836.0,689.0,0.041666666666666664,0.040209790209790215,1,4.58731710926,19.0434782609,0.200523789636,1
3,4,No,1.01453898203,-0.831983564061,22.5833333333,1187.71969697,34.4633094315,5,271,110174.172793,4795.0,105697.5,4.215277777777778,1245.1491355866358,11,8.30709661478,67.0136500872,35.2866707921,4
3,5,No,1.39614290183,0.927169740545,12.0833333333,331.901515152,18.2181644287,12,145,53374.3363965,3836.0,49697.5,2.013888888888889,270.19560994561,11,8.30051164735,66.936948502,16.4376278686,4
3,6,Yes,0.1284517021,-1.3898604859,14.9166666667,159.174242424,12.6164274826,12,179,45411.1930215,6713.0,39012.0,1.6111111111111112,162.28127428127428,11,8.28972012356,66.8188270962,12.7389667666,1
3,7,Yes,-0.351303762248,-0.914806952188,22.5833333333,175.901515152,13.2627868546,12,271,58138.2271036,6713.0,51741.5,1.9930555555555556,224.62232905982904,11,8.24143944443,66.2679047333,14.9874056814,1
3,8,Yes,0.263936527714,-1.65522612384,16.75,310.931818182,17.6332588645,10,201,7072.89070706,6713.0,517.0,0.0625,0.08697552447552448,4,5.09753268526,26.833110275,0.294916131257,4
3,9,No,1.91354418717,1.8659816286,9.66666666667,515.696969697,22.708962321,4,116,3049.5,2877.0,172.5,0.027777777777777776,0.041181041181041184,4,7.98246296155,67.2431470274,0.202931124229,2
3,10,Yes,0.283764947705,-1.54551220955,22.8333333333,541.424242424,23.2685247153,5,274,113868.399897,6713.0,107790.0,4.298611111111111,1278.2668512043515,11,8.30671671034,67.0062181321,35.7528579446,1
3,11,Yes,0.146710641951,-1.36457912537,23.5,295.181818182,17.1808561539,10,282,171392.975108,8631.0,163237.0,6.472222222222222,2809.6076146076143,11,8.30447466621,66.9813198137,53.0057319033,1
3,12,Yes,0.494376469758,-0.399041114645,21.0833333333,143.356060606,11.9731391292,11,253,182067.890707,6713.0,175512.0,7.0,3426.2937062937062,11,8.30721952216,67.0114777586,58.5345513888,1
3,13,Yes,0.212348971912,-1.04263288382,24.6666666667,313.151515152,17.6960875662,12,296,168361.029418,7672.0,161162.0,6.451388888888889,2879.3123057498055,11,8.30649932621,67.0041144147,53.6592238646,2
3,14,Yes,0.121765953915,-0.988210299388,23.5,110.272727273,10.5010821953,10,282,101299.138711,6713.0,94902.0,3.5208333333333335,690.6708916083915,11,8.17833832067,65.514131249,26.280618174,1
3,15,No,1.12645388064,0.827429732182,27.3333333333,968.606060606,31.122436611,12,328,241957.0635,4795.0,237637.5,9.465277777777779,6272.96382090132,11,8.30701442438,67.0091543555,79.2020442975,4
3,16,No,2.34533595107,4.44031117466,11.0833333333,519.174242424,22.7853953756,10,133,2090.5,1918.0,172.5,0.020833333333333332,0.02054195804195804,4,6.7097896089,43.0212765957,0.143324659574,2
3,17,Yes,-0.462118160634,-0.698899700742,22.5833333333,177.537878788,13.3243340842,8,271,95106.3546562,4795.0,90757.0,3.4930555555555554,749.0908605283606,11,8.27388752809,66.6365009496,27.3695243022,1
3,18,Yes,-0.377135055272,-1.45558992478,22.25,283.659090909,16.8421818928,12,267,181508.408967,7672.0,174280.0,6.965277777777778,3350.719065656566,11,8.30654100832,67.0044805132,57.8853959618,1
3,19,Yes,0.160836805026,-0.792264862073,21.25,225.295454545,15.0098452539,12,255,199104.101359,7672.0,192134.0,7.645833333333333,4103.027534965034,11,8.30727967673,67.0121109542,64.0548790879,1
3,20,Yes,1.79601704523,3.04438149209,27.5833333333,373.537878788,19.3271280533,12,331,208626.317925,6713.0,202459.0,8.055555555555555,4550.822066822067,11,8.3072817834,67.0121219066,67.4597811056,1
3,21,Yes,1.12293870001,0.746852729133,22.8333333333,439.606060606,20.9667846988,12,274,337546.047048,6713.0,331537.0,13.027777777777779,11504.292929292928,11,8.30306349904,66.9654990087,107.258066966,1
3,22,Yes,1.55063152729,1.96564969994,17.75,412.386363636,20.307298285,8,213,99601.0212002,6713.0,93431.5,3.7291666666666665,957.1499125874124,11,8.30664984459,67.0056242206,30.9378394945,1
3,23,Yes,1.23126717867,0.784858365378,18.5,297.545454545,17.2495059218,12,222,323932.529418,8631.0,315774.5,12.38888888888889,10279.078477078478,11,8.30126134216,66.945424536,101.385790311,3
3,24,No,0.0810796864397,-0.970002518059,16.25,145.659090909,12.0689308105,8,195,173426.920248,6713.0,167628.5,6.659722222222222,3104.365918803419,11,8.30721797593,67.0114760574,55.7168369418,4
3,25,Yes,0.893830624909,-0.0562995179047,28.6666666667,1030.60606061,32.1030537583,12,344,579148.836397,6713.0,572595.0,22.791666666666668,36819.215034965026,11,8.30739232824,67.0132729135,191.883337044,1
3,26,No,1.24507114037,-0.198926415419,32.4166666667,3015.71969697,54.9155688031,12,389,1257111.28141,1918.0,1255507.5,40.548611111111114,73947.43817987568,11,7.421147024,55.6700105572,271.932782466,3
3,27,Yes,0.991269072894,-0.133402910145,21.0,280.727272727,16.7549178669,10,252,269308.890707,5754.0,263712.0,10.5,7766.685314685315,11,8.30736035454,67.0129345472,88.1287995759,1
3,28,No,1.6858547508,1.37371890361,16.5,823.363636364,28.694313659,12,198,632255.336397,2877.0,629537.5,24.756944444444443,42394.283168220674,11,8.30518144636,66.9888888765,205.898720657,4
3,29,No,1.4156770206,0.513946886808,29.0833333333,2517.17424242,50.1714484784,12,349,1285921.0,959.0,1284962.0,43.30555555555556,92642.05982905981,11,7.78362584212,60.5324420961,304.371581836,4
3,30,Yes,1.14747246937,0.982966039254,18.1666666667,319.242424242,17.8673563865,12,218,328301.781414,5754.0,322862.0,12.868055555555555,11658.395056332556,11,8.30722536101,67.0114318414,107.974048069,1
3,31,No,0.954358170829,-0.000208810665692,25.25,694.75,26.3581107062,12,303,460236.890707,5754.0,454640.0,18.104166666666668,23179.450611888107,11,8.30734765308,67.0127503499,152.247990502,3
3,32,No,2.45189995463,4.89010525581,14.0833333333,888.992424242,29.8159759901,9,169,3851.39070706,3836.0,172.5,0.027777777777777776,0.027195027195027192,3,5.74704893215,31.0285714286,0.164909148306,2
3,33,No,1.04241948838,-0.548124392127,18.8333333333,728.878787879,26.9977552378,11,226,788457.890707,4795.0,783820.0,31.131944444444443,69106.33911227662,11,8.3074648047,67.0140175982,262.880845845,4
3,34,Yes,1.31322617077,0.40622571373,30.8333333333,1518.6969697,38.9704627853,12,370,1167609.0635,7672.0,1160412.5,46.145833333333336,151181.28627622375,11,8.30740456647,67.0133647162,388.820377908,1
3,35,Yes,1.00438225397,0.00672018594406,19.0,480.363636364,21.9171995557,12,228,543104.227104,6713.0,536707.5,21.319444444444443,32239.49164724165,11,8.30744108246,67.0138143718,179.553589904,3
3,36,Yes,0.437155041027,-0.523079149925,18.4166666667,167.174242424,12.9295878675,8,221,280333.336397,3836.0,276656.5,11.0,8529.734265734265,11,8.30737030326,67.013037421,92.356560491,2
3,37,No,0.664524932015,0.00360631501829,17.6666666667,279.878787879,16.7295782337,12,212,366209.475108,4795.0,361889.5,14.368055555555555,14644.346105283606,11,8.30742848854,67.0136482831,121.013826091,1
3,38,Yes,0.684778312017,-0.951984857271,21.75,413.113636364,20.3251970806,10,261,449922.693022,7672.0,442564.5,16.305555555555557,15410.507381507377,11,8.18878291519,65.6361491152,124.139064688,1
3,39,No,0.614646580793,-0.148661136208,21.0833333333,298.265151515,17.2703547015,12,253,484865.954207,8631.0,476867.5,18.958333333333332,25487.676573426575,11,8.30743067026,67.0136572958,159.648603418,3
3,40,No,0.994072698754,-0.717019208081,22.5,822.454545455,28.6784683248,4,270,381949.172121,6713.0,375707.5,14.965277777777779,15772.355429292928,11,8.30728055404,67.0120258935,125.58803856,1
4,1,No,1.96750150164,2.14777693608,3.75,80.3863636364,8.96584427906,2,45,0,0,0,0.0,0.0,1,0.0,-3.0,0.0,2
4,2,Yes,-0.363098349762,-1.16505984155,15.5833333333,109.537878788,10.4660345302,9,187,21445.2814141,4795.0,16964.5,0.7222222222222222,29.880341880341884,11,8.24544624203,66.3244412067,5.46629141927,1
