Output file needed for ML task
columns representation is as follows: -
1. Experiment Number
2. Trial Number
3. User Judgement of the GUI Yes (Congruent), No (Not Congruent)
4. skew of the time spend in each trial
5. Kurtosis of the time spend in each trial
6. Mean of the time spend in each trial
7. Variance of the time spend in each trial
8. Standard Deviation of the time spend in each trial
9. Block number on which maximum amount of time is spend (1 - 6 Labels and 7 - 12 pictures)
10. Total time spend in one trial
11. Total gaze distance
12. Total gaze distance in X - axis
13. Total gaze distance in Y - axis
14. Mean of the total Transition 
15. Variance of the total transition
16. Block number on which maximum transition are made (1 - 6 Labels and 7 - 12 pictures)
17. Skew of the total transition in a trial
18. Kurtosis of the total transition in a trial
19. Standard Deviation of the total transition in a trial
20. Trial Type C (Correct) = 1, W (Wrong) = 2, S (Shuffle) = 3, P (one Permutation) = 4

*****************************************************************
exp,trial,userjudgement,time_skew,time_kurtosis,time_mean,time_variance,t_sd,time_maxblock,timefortrial,gazedistall,gazedistX,gazedistY,trans_mean,trans_var,trans_maxblock,trans_skew,trans_kurtosis,trans_sd,correctlabel
7,10,No,0.572785785452,-1.33927930339,15.5,388.454545455,19.7092502509,4,186,80332.5837286,7672.0,73131.5,6694.38197738,582.1328671328672,11,8.30625439683,67.0016300772,24.1274297664,3
7,11,No,1.3086326545,1.17321458512,21.3333333333,485.333333333,22.0302821891,12,256,5140.0,4795.0,345.0,428.333333333,0.06055749805749805,4,5.5191792916,32.7114209628,0.246084331191,1
7,12,Yes,-0.260837093257,-0.846540707457,22.75,107.659090909,10.3758898852,12,273,179330.411907,7672.0,172359.0,14944.2009923,3303.854700854701,11,8.30725675689,67.0118901406,57.4791675379,1
7,13,Yes,0.328215669959,-0.637114101076,20.5833333333,250.083333333,15.8140233127,12,247,110495.802314,6713.0,103939.5,9207.98352621,1195.5423465423464,11,8.30502511179,66.9875635242,34.5766156028,1
7,14,Yes,0.493622563013,-0.462243693048,27.1666666667,508.696969697,22.5543115545,5,326,123980.693022,6713.0,117581.5,10331.7244185,1524.1883741258741,11,8.30695531227,67.0087717171,39.040855192,1
7,15,Yes,1.60684718028,3.10501281791,23.1666666667,232.151515152,15.2365191284,12,278,111893.836397,6713.0,105340.0,9324.48636638,1220.0442404817406,11,8.30670277032,67.0060915497,34.9291316881,1
7,16,Yes,1.71880629142,1.62279878672,24.75,1829.11363636,42.7681380979,4,297,123132.420125,8631.0,115131.5,10261.0350104,1451.657342657343,11,8.30687700379,67.0079318051,38.1006212897,4
7,17,Yes,0.264185209313,-1.23430827032,17.3333333333,200.96969697,14.176378133,12,208,125641.227104,9590.0,116367.5,10470.1022586,1505.9276903651905,11,8.3056684818,66.9946092811,38.8062841608,4
7,18,Yes,0.775424332019,0.179879181007,19.5,257.909090909,16.0595482785,12,234,173183.710652,7672.0,166056.5,14431.9758876,3051.7806915306915,11,8.30646456378,67.003198253,55.2429243572,1
7,19,Yes,0.698403188934,-1.2949424368,15.4166666667,430.083333333,20.7384506011,12,185,157610.227104,4795.0,153131.5,13134.185592,1926.5290889665896,11,8.22670582442,66.0857594648,43.8922440639,4
7,20,No,1.63168428077,1.71140810632,18.5833333333,894.992424242,29.9164239882,4,223,320960.336397,2877.0,318242.5,26746.6946997,8989.74121017871,11,8.25670805785,66.4371210242,94.8142458188,2
7,21,No,0.622395297235,-0.0376200556483,20.1666666667,134.696969697,11.6059023646,12,242,222079.336397,3836.0,218402.5,18506.6113664,4256.370629370629,11,8.25961252642,66.4705224653,65.2408662525,1
7,22,Yes,0.506633808358,-0.771167124134,26.1666666667,570.333333333,23.8816526508,12,314,177610.193022,9590.0,168334.0,14800.8494185,3143.1922591297593,11,8.30647228759,67.0032802719,56.0641798221,4
7,23,No,0.867714794124,0.466932726035,21.5,431.363636364,20.7692955192,8,258,337127.172793,6713.0,330732.5,28093.9310661,12183.948523698522,11,8.30739353651,67.0133991233,110.380924637,4
7,24,Yes,0.183040801115,-1.2776471035,22.3333333333,354.060606061,18.8164982412,5,268,6759.08372859,6713.0,517.0,563.256977383,0.046571484071484065,1,4.19791894418,15.6225234619,0.215804272598,4
7,25,No,0.80739904127,-0.0280110060108,18.0,317.454545455,17.8172541502,5,216,213133.336397,3836.0,209456.5,17761.1113664,4873.340277777777,11,8.30730999967,67.0124229119,69.8093136893,1
7,26,Yes,1.90821915056,1.83573982187,7.75,337.840909091,18.3804490993,10,93,192347.954207,6713.0,186267.5,16028.9961839,3305.2528651903644,11,8.28439410451,66.7556815786,57.4913286087,2
7,27,No,-0.363963633696,-0.947513497406,23.25,169.840909091,13.0323025245,7,279,3836.0,3836.0,0.0,319.666666667,0.055167055167055175,4,8.30747160736,67.014084507,0.234876680765,1
7,28,Yes,0.760202261033,-0.2831389748,21.6666666667,149.515151515,12.2276388365,7,260,133685.836397,6713.0,127132.0,11140.4863664,369.67754467754463,10,7.40470670546,55.4687424636,19.2270004077,1
7,29,Yes,0.639364507378,-0.574912469961,16.75,172.022727273,13.1157434891,9,201,241070.029418,8631.0,232912.0,20089.1691182,6033.446775446774,11,8.30730373653,67.0123346144,77.6752648882,1
7,30,Yes,0.460935491718,-0.98082012141,25.75,419.659090909,20.4855825133,10,309,219823.420125,7672.0,212781.5,18318.6183438,5021.691530691532,11,8.30726993124,67.0119820464,70.8638944082,3
7,31,Yes,1.788854382,1.2,13.6666666667,1018.78787879,31.9184567106,3,164,6996.78141411,5754.0,1557.0,583.065117843,0.07692307692307691,2,3.01511344578,7.09090909091,0.277350098113,2
7,32,No,2.69932283131,5.84015938337,14.0,1237.09090909,35.1723031531,10,168,3836.0,3836.0,0.0,319.666666667,0.055167055167055175,3,8.30747160736,67.014084507,0.234876680765,2
7,33,No,0.804402026954,-0.424400649733,26.9166666667,655.537878788,25.6034739594,12,323,3222.0,2877.0,345.0,268.5,0.04773698523698523,4,6.91846714903,51.1464313471,0.218487952155,1
7,34,Yes,1.13859563818,-0.388358607175,15.1666666667,602.333333333,24.5424801789,3,182,649945.138711,5754.0,644507.0,54162.0948926,46535.80244755245,11,8.30740968035,67.0134512645,215.721585493,2
7,35,No,1.80504995401,1.29473572304,26.0,3565.27272727,59.7099047669,10,312,4841.17212117,4795.0,517.5,403.431010098,0.04773698523698523,10,6.91846714903,51.1464313471,0.218487952155,1
7,36,Yes,2.47664957119,5.13577061844,24.6666666667,1230.24242424,35.0748118205,12,296,4967.5,4795.0,172.5,413.958333333,0.09615384615384617,10,8.06588199092,67.1821487603,0.310086836473,2
7,37,No,0.473296693143,0.0805831011443,20.1666666667,132.878787879,11.5273061848,12,242,317958.890707,5754.0,312362.0,26496.5742256,10910.525592463093,11,8.30739939847,67.0133423408,104.453461371,1
7,38,Yes,-0.0580678020868,-1.36380443963,21.5,267.727272727,16.3623736887,5,258,306194.601359,9590.0,297306.5,25516.2167799,9857.272727272728,11,8.30736883748,67.0130134376,99.2837989164,4
7,39,No,0.730468289592,-0.656095445343,24.0833333333,507.71969697,22.5326362632,12,289,483537.941025,5754.0,478256.5,40294.8284188,25600.79700854701,11,8.3074438577,67.0138013262,160.002490632,1
7,40,Yes,-0.202220023102,-0.318697639719,18.9166666667,123.71969697,11.1229356273,12,227,496929.529418,6713.0,490689.5,41410.7941182,26971.314636752133,11,8.30744238991,67.0137842864,164.229457275,3
8,1,Yes,1.79681026984,2.67393464865,16.0,483.636363636,21.9917339843,12,192,0,0,0,0.0,0.0,1,0.0,-3.0,0.0,4
8,2,No,1.02505446989,0.14297506906,18.8333333333,258.515151515,16.0784063736,12,226,15835.9410255,2877.0,13431.5,1319.66175212,8.60120435120435,11,6.76337484044,47.0762554277,2.93278099271,3
8,3,No,0.567061077107,-0.152227329153,15.5833333333,161.174242424,12.6954417971,7,187,28520.2271036,7672.0,21164.5,2376.68559197,45.89724164724164,11,8.17848386471,65.5067586722,6.77475030147,1
8,4,Yes,0.835564624221,0.128947300181,23.3333333333,412.96969697,20.3216558619,12,280,20886.0,2877.0,18009.0,1740.5,32.419386169386165,11,8.28583781269,66.7905534823,5.69380243505,4
8,5,No,0.530946829477,-0.902940878937,11.1666666667,107.242424242,10.3557918211,9,134,53723.0294181,7672.0,46524.0,4476.91911817,214.55006798756799,11,8.22156429974,66.0179622861,14.6475277091,1
8,6,Yes,1.182429339,0.450946594115,15.8333333333,256.696969697,16.0217654988,12,190,30964.8123091,3836.0,27979.5,2580.40102576,76.48829642579643,11,8.29928267426,66.9305658825,8.74575876787,1
8,7,Yes,0.0,-3.0,0.0,0.0,0.0,1,0,42333.8023145,5754.0,36736.5,3527.81685954,144.7691822066822,11,8.30205863825,66.9581508221,12.0320065744,1
8,8,No,1.51350487384,1.15874509656,26.0,754.363636364,27.465681065,12,312,0,0,0,0.0,0.0,1,0.0,-3.0,0.0,3
8,9,Yes,2.73174007429,6.07787905148,23.9166666667,1156.81060606,34.0119185884,12,287,193918.920125,9590.0,184959.0,16159.9100104,3800.125825563325,11,8.3072405186,67.0120955408,61.6451606013,1
8,10,Yes,0.487617342025,-0.997247023297,12.4166666667,108.992424242,10.4399436896,12,149,99672.1178106,8631.0,91514.5,8306.00981755,924.6136363636364,11,8.3043816495,66.9822088556,30.407460209,4
8,11,No,1.18185021766,0.808374179475,20.9166666667,353.174242424,18.7929306502,12,251,80738.3907071,8631.0,72264.5,6728.19922559,576.3787393162393,11,8.3058456544,66.9971654254,24.0078891058,2
8,12,No,1.88942667327,3.04586728021,20.25,668.386363636,25.8531693151,9,243,126148.890707,7672.0,118634.0,10512.4075589,1551.4847999222998,11,8.30545134173,66.9921956332,39.3888918341,3
8,13,No,1.9295734732,2.97781214006,20.3333333333,708.606060606,26.6196555313,12,244,63998.3907071,5754.0,58401.5,5333.19922559,314.4206973581974,11,8.27547287496,66.6562650648,17.731911836,1
8,14,Yes,1.53021137409,2.04645365044,24.9166666667,506.628787879,22.5084159345,12,299,215136.781414,7672.0,207779.0,17928.0651178,4149.163898601399,11,8.28730959298,66.7886779033,64.4140039013,4
8,15,No,0.801448821689,0.00965424993879,26.25,401.840909091,20.0459698965,7,315,177996.336397,8631.0,169524.5,14833.028033,2986.7410644910647,11,8.30018467267,66.9337167728,54.6510847513,3
8,16,Yes,1.04035630568,-0.127263713756,22.4166666667,411.537878788,20.2863963973,7,269,130472.336397,9590.0,121041.5,10872.6946997,1451.35270979021,11,8.29476267829,66.8733070536,38.0966233384,4
8,17,No,0.424106860398,-1.23404082351,22.3333333333,433.333333333,20.8166599947,12,268,164960.227104,9590.0,155686.5,13746.685592,2448.918366355866,11,8.29594331322,66.8864799613,49.4865473271,3
8,18,No,1.85607513658,3.03050565528,19.0,532.727272727,23.0808854407,7,228,333111.672916,6713.0,327001.5,27759.3060763,11353.466783216783,11,8.30518531301,66.9889742568,106.552647941,4
8,19,No,0.0847788064815,-1.06296894503,22.6666666667,274.96969697,16.5822102559,9,272,209071.529418,6713.0,202831.5,17422.6274515,2779.448669386169,11,8.05451686091,63.9960147492,52.7204767561,1
8,20,No,0.387414719662,-1.11802895008,17.0,188.363636364,13.7245632486,8,204,231788.836397,5754.0,226194.0,19315.7363664,5239.338723776223,11,8.29971729128,66.9283924577,72.3832765477,1
8,21,Yes,0.833193877574,0.556158028399,21.5833333333,313.356060606,17.7018660205,12,259,146279.390707,7672.0,138764.5,12189.9492256,2145.432352369852,11,8.30607263211,66.9989492482,46.3188120786,1
8,22,Yes,0.284413447541,-0.699192339199,15.75,148.022727273,12.1664591099,12,189,269127.336397,7672.0,261614.5,22427.278033,7652.572212509712,11,8.30708681081,67.0101352898,87.4789815471,1
8,23,Yes,1.20438751956,0.888045313937,20.6666666667,529.333333333,23.0072452356,12,248,182420.390707,6713.0,175864.5,15201.6992256,3453.6192696192697,11,8.3066216688,67.004903928,58.7675018154,1
8,24,Yes,1.19200773959,0.280200889535,18.8333333333,436.696969697,20.8972957508,12,226,332818.5,5754.0,327064.5,27734.875,11990.234654234653,11,8.30722621818,67.01144031,109.499929928,1
8,25,Yes,0.0530616447008,-1.50036018276,20.1666666667,301.606060606,17.3668091659,9,242,190922.281414,7672.0,183564.5,15910.1901178,3763.9526029526032,11,8.30669157811,67.0056608857,61.3510603246,2
8,26,No,0.497638973627,-1.05457997325,19.1666666667,222.515151515,14.9169417615,9,230,333151.281414,5754.0,327711.5,27762.6067845,9858.012237762236,11,8.27306005766,66.6254567915,99.2875230719,1
8,27,Yes,1.29990303195,0.15940060471,20.25,854.568181818,29.2329981668,8,243,210464.727104,5754.0,205027.0,17538.7272586,3317.564685314685,11,8.19919588426,65.7601544827,57.5983045351,3
8,28,Yes,2.08968035327,3.81230250873,22.25,754.75,27.4727137356,12,267,8062.99533602,7672.0,861.5,671.916278001,0.06507381507381507,1,3.38742186119,9.47462686567,0.255095697874,4
8,29,No,1.5364284364,1.3137593407,15.8333333333,590.878787879,24.3079984342,7,190,299965.583729,7672.0,292764.5,24997.1319774,9603.053418803418,11,8.30739765085,67.0133295662,97.9951703851,2
8,30,No,0.832382406051,-0.525649969333,21.9166666667,481.71969697,21.9481137451,12,263,5574.28153678,4795.0,1378.0,464.523461399,0.0729895104895105,8,4.62903837905,22.7769371437,0.270165709315,1
8,31,Yes,0.773092704785,-0.228412154487,16.4166666667,238.083333333,15.429949233,12,197,450000.227104,7672.0,442644.5,37500.0189253,18395.21192696192,11,8.27944610058,66.6987474288,135.628949443,1
8,32,No,-0.0322185654383,-0.847829196433,19.6666666667,169.515151515,13.0197984437,8,236,178952.0635,6713.0,172714.5,14912.6719583,3317.2796717171714,11,8.30723424485,67.0116434791,57.5958303327,2
8,33,No,0.318127799566,-0.536274534299,21.3333333333,263.696969697,16.2387490188,12,256,190947.336397,7672.0,183434.5,15912.278033,3043.7120726495727,11,8.26551874026,66.5401744328,55.1698474953,2
8,34,No,1.3043055981,0.809206973472,27.0833333333,897.71969697,29.9619708459,12,325,362424.638711,5754.0,356986.5,30202.0532259,14261.95410839161,11,8.30727468537,67.012071832,119.423423617,1
8,35,Yes,0.961233872203,-0.444264653172,17.0,374.909090909,19.3625693261,7,204,803751.390707,7672.0,796236.5,66979.2825589,71216.94619269618,11,8.30742827712,67.0136180587,266.865033664,1
8,36,Yes,1.72131787102,1.80786462191,22.6666666667,1028.96969697,32.0775575281,9,272,185555.920125,7672.0,178514.0,15462.9933438,1444.743541181041,11,7.3672306922,54.9343452572,38.0097821775,1
8,37,Yes,0.558469986063,-1.41789920842,23.0833333333,663.537878788,25.7592290022,10,277,244315.529418,5754.0,239034.5,20359.6274515,6347.957993395494,11,8.30734752505,67.0128089024,79.6740735333,4
8,38,No,0.881127012702,-0.351802063012,22.0,472.181818182,21.7297450096,12,264,817635.475108,5754.0,812356.5,68136.2895923,50633.36577311577,11,8.16928233608,65.4012673491,225.018589839,1
8,39,Yes,0.744971143457,-0.189222394322,18.8333333333,281.242424242,16.7702839643,12,226,540343.0,5754.0,534589.0,45028.5833333,19174.597465034967,11,8.04005896896,63.815223373,138.472370764,2
8,40,No,0.641287184569,-0.943080213353,20.0,501.454545455,22.3931807802,7,240,522126.529418,6713.0,515886.5,43510.5441182,29838.23290598291,11,8.30715696278,67.0107026774,172.737468159,1
9,1,Yes,1.60750039362,1.49766750576,26.0833333333,215.901515152,14.6935875521,12,313,11213.5294181,7672.0,4014.5,934.460784839,0.9409479409479409,11,7.35345344583,56.0895738963,0.970024711514,1
9,2,Yes,0.303109066977,-1.3872686601,23.5833333333,372.265151515,19.2941740304,12,283,30541.138711,4795.0,26062.0,2545.09489258,67.50111693861693,11,8.2941089326,66.8669991911,8.21590633702,1
9,3,Yes,0.818831686908,-0.133943720592,18.25,306.568181818,17.509088549,12,219,45000.1398097,3836.0,41631.5,3750.01165081,183.93662587412587,11,8.29296943843,66.8547088886,13.5623237638,1
9,4,Yes,-0.00864875593226,-1.25987652446,17.5,198.636363636,14.0938413371,12,210,36218.8023145,3836.0,32539.5,3018.23352621,112.96731740481742,11,8.28402013203,66.7547282297,10.6286084416,1
9,5,No,0.991643000668,-0.554756012745,28.0,942.181818182,30.6949803418,12,336,112809.908337,3836.0,109362.0,9400.82569476,1320.615336052836,11,8.30542073351,66.9918754171,36.3402715462,3
9,6,No,1.53218097786,1.38264242463,25.1666666667,1604.87878788,40.0609384298,12,302,137555.227104,5754.0,132117.5,11462.935592,1938.923076923077,11,8.30266497414,66.9617685755,44.0332042546,4
9,7,Yes,1.19325968868,0.286512096821,25.25,797.295454545,28.2364207106,12,303,143921.336397,6713.0,137367.5,11993.4446997,2097.062742812743,11,8.30707528827,67.0107199757,45.793697632,1
9,8,Yes,1.8967197254,2.8402150645,28.0833333333,278.810606061,16.6976227667,12,337,126405.836397,6713.0,119852.0,10533.8196997,1537.7014374514372,11,8.30063623663,66.9381922592,39.2135364058,1
9,9,No,0.669645825245,-0.556983282352,21.8333333333,406.696969697,20.1667292761,7,262,101694.299044,6713.0,95526.5,8474.52492035,989.9065656565656,11,8.30444673708,66.9828077879,31.4627806409,3
9,10,Yes,0.075255856486,-1.38846515711,22.5,326.272727273,18.0630209897,12,270,106925.083729,7672.0,99724.0,8910.42364405,1076.7130924630926,11,8.30623316442,67.0010012213,32.8133066371,1
9,11,No,-0.369459772259,-0.783117124158,26.3333333333,215.333333333,14.6742404687,9,316,173794.008518,9590.0,164834.5,14482.8340431,3013.195804195804,11,8.3070763336,67.0099309489,54.8925842368,4
9,12,No,0.423420183134,-0.653756768713,18.75,232.204545455,15.2382592659,12,225,99042.1930215,7672.0,91684.0,8253.51608513,921.1328671328671,11,8.30634177448,67.0022628773,30.3501707925,3
9,13,No,-0.0874766049518,0.070935640887,21.0,117.272727273,10.829253311,5,252,111462.227104,7672.0,104106.5,9288.5189253,1187.3986013986012,11,8.30661954917,67.0051927192,34.4586506033,4
9,14,Yes,1.07562855248,1.03628554096,17.25,213.477272727,14.6108614642,12,207,154099.583729,8631.0,145939.5,12841.6319774,2368.5209304584305,11,8.30620401327,67.0003748598,48.6674524755,1
9,15,Yes,0.791101315475,0.192470131623,15.0,155.090909091,12.4535500598,12,180,100865.223538,7672.0,94131.5,8405.43529486,968.1223290598293,11,8.30669290411,67.0055629612,31.1146642126,1
9,16,No,1.14475690822,0.628791300846,13.75,239.659090909,15.4809266812,12,165,145870.472467,7672.0,139117.5,12155.8727056,2145.858925796426,11,8.3071776377,67.0111074057,46.3234166032,1
9,17,No,1.07804350911,-0.66773238615,15.4166666667,623.356060606,24.9670995633,10,185,1836.89070706,959.0,1035.0,153.074225588,0.06818181818181818,9,6.61041865708,44.1143984221,0.261116483934,2
9,18,Yes,0.764287112522,-0.973717238511,19.25,660.022727273,25.6909074825,12,231,220085.863174,7672.0,213490.0,18340.4885978,5072.307255244756,11,8.30734717202,67.0128250564,71.2201323731,1
9,19,No,1.45261724364,1.29761627913,21.1666666667,729.242424242,27.0044889647,12,254,350292.0212,5754.0,345081.5,29191.0017667,13311.620629370627,11,8.30741824887,67.0135398922,115.375996764,4
9,20,No,0.143666255464,-1.2307843512,23.5833333333,404.265151515,20.1063460508,9,283,213292.5,3836.0,209456.5,17774.375,4872.82162975913,11,8.3068543495,67.0074208712,69.8055988425,3
9,21,No,1.73217907689,1.49519918272,15.25,846.022727273,29.0864698317,9,183,4870.0,3836.0,1034.0,405.833333333,0.059003496503496504,1,3.61478445646,11.0666666667,0.242906353362,4
9,22,Yes,0.547617563283,0.170771922928,20.3333333333,135.878787879,11.6567057044,12,244,201788.029418,5754.0,196507.0,16815.6691182,4269.61285936286,11,8.30675122998,67.0063034624,65.3422746724,1
9,23,Yes,0.82833869239,1.07806165316,21.75,176.386363636,13.281052806,12,261,153304.13981,9590.0,144181.5,12775.3449841,2300.54526029526,11,8.3068764371,67.0077933642,47.9639996278,1
9,24,No,0.804031790276,-0.943250032949,19.4166666667,582.083333333,24.1264032407,11,233,516166.339581,6713.0,510625.0,43013.8616318,29114.552447552447,11,8.30744915812,67.0139094178,170.62986974,2
9,25,Yes,0.580309316703,-0.60685147946,17.0,214.545454545,14.6473702263,7,204,75285.5,4795.0,70490.5,6273.79166667,521.2959887334888,11,8.30021596619,66.9349339982,22.8319072513,1
9,26,No,1.60873799071,1.62264760978,30.75,2661.65909091,51.5912695222,9,369,507298.005666,2877.0,504865.0,42274.8338055,28596.023115773118,11,8.30738623152,67.013221721,169.103586939,4
9,27,Yes,1.22513550965,0.810549254373,18.6666666667,327.333333333,18.0923556601,12,224,417422.601988,8631.0,409549.0,34785.2168324,17401.984265734263,11,8.30234760188,66.9575014286,131.916580708,1
9,28,Yes,2.42271745635,4.80433701362,26.3333333333,2567.51515152,50.6706537506,12,316,441478.914633,5754.0,436612.5,36789.9095527,21339.54759129759,11,8.30652726127,67.0037864047,146.080620177,1
9,29,Yes,-0.204009217148,-0.370098255731,21.3333333333,121.151515152,11.0068848977,12,256,292587.836397,4795.0,287952.0,24382.3196997,7072.8529526029515,11,8.24057802657,66.2486880471,84.1002553659,1
9,30,No,0.550391598209,-0.825067313879,14.4166666667,204.446969697,14.2984953648,9,173,8031.89070706,7672.0,517.0,669.324225588,0.07905982905982906,4,4.29209111668,19.4116112986,0.281175797429,2
9,31,No,1.41422310963,0.413068485923,26.25,1800.02272727,42.4266747138,11,315,1214930.8364,4795.0,1210295.0,101244.236366,164723.31929875677,11,8.30746798743,67.014057368,405.86120694,4
9,32,No,0.857979218905,-0.0758413645189,15.75,352.75,18.781639971,9,189,280873.390707,1918.0,279112.5,23406.1158923,8704.910207847708,11,8.30739708841,67.0133284541,93.3001082949,2
9,33,No,0.707594308622,-0.803366549706,23.75,825.295454545,28.7279559758,10,285,519036.836397,3836.0,515360.0,43253.0696997,29737.846153846152,11,8.30737258363,67.0131557548,172.446647268,4
9,34,Yes,0.685004627338,-0.937447693354,20.25,494.204545455,22.2307117622,4,243,28678.8023145,5754.0,23081.5,2389.90019287,53.94386169386169,11,8.24602888463,66.3277416607,7.34464850717,1
9,35,No,2.61089377606,5.60927222891,24.9166666667,2296.26515152,47.9193609256,9,299,261599.0,5754.0,255845.0,21799.9166667,7338.545017482517,11,8.30728819444,67.0121470319,85.6653081328,3
9,36,No,0.725957391219,-0.444237479007,23.1666666667,509.424242424,22.5704284945,5,278,330559.390707,5754.0,324962.5,27546.6158923,11811.956827894328,11,8.30741815282,67.0135436794,108.682826739,3
9,37,Yes,0.671823271119,0.493703160009,22.5,246.272727273,15.6930789609,12,270,477276.529418,6713.0,471036.5,39773.0441182,10446.706293706293,11,7.44406858546,55.9838804761,102.209130188,1
9,38,Yes,0.29044551772,-0.0085709043604,18.4166666667,126.265151515,11.2367767405,10,221,288024.223538,8631.0,280331.5,24002.0186282,8770.31623931624,11,8.30739063152,67.0132578839,93.649966574,1
9,39,No,0.745617753705,-0.799488309104,29.3333333333,1100.24242424,33.1699023852,12,352,1025976.90897,6713.0,1019707.5,85498.0757472,116659.78977272726,11,8.30744610814,67.0138452279,341.554958642,2
9,40,No,1.07328363991,0.0213308622508,28.5,1105.36363636,33.2470094349,12,342,1110269.8364,4795.0,1105634.0,92522.4863664,137234.59965034964,11,8.30746642938,67.0140316809,370.451885743,2
10,1,No,1.50722415263,1.27031186928,18.5,894.090909091,29.9013529642,8,222,1303.5,959.0,344.5,108.625,0.027195027195027192,1,5.74704893215,31.0285714286,0.164909148306,2
10,2,No,0.405000617251,-0.933019526145,19.0,348.0,18.6547581062,8,228,14773.5,959.0,13814.5,1231.125,19.01398601398601,11,8.18023063547,65.5210135695,4.36050295425,4
10,3,No,1.73014185758,1.08088832768,22.3333333333,2115.15151515,45.9907764139,7,268,3393.0,2877.0,516.0,282.75,0.05419580419580419,7,6.12975514659,40.3517169615,0.232799923101,2
10,4,No,0.541894293219,-1.47693557533,12.3333333333,239.333333333,15.4704018478,12,148,46709.0,0.0,46709.0,3892.41666667,234.82517482517477,11,8.30654706705,67.0061021461,15.3240064874,4
10,5,Yes,0.317808785878,-1.2587286212,17.0,286.909090909,16.9383910366,9,204,49427.3907071,2877.0,46707.5,4118.94922559,231.229020979021,11,8.29622921121,66.890829032,15.2062165241,1
10,6,No,1.41529245318,1.44174729631,19.5833333333,546.992424242,23.3878691685,7,235,20363.5,2877.0,17486.5,1696.95833333,31.100184537684537,11,8.28743467686,66.8087433763,5.57675394272,3
10,7,No,1.13567158782,0.776422815227,21.0,533.454545455,23.0966349379,8,252,57834.3907071,2877.0,55114.5,4819.53255892,333.37043512043516,11,8.29964452924,66.9285788339,18.2584346295,3
10,8,No,0.573396918337,-1.03869124851,16.9166666667,333.901515152,18.2729722583,12,203,102456.802314,2877.0,99736.5,8538.06685954,1100.3348873348873,11,8.30697139749,67.0090739725,33.1712961359,4
10,9,Yes,0.864406175404,-0.717344584649,11.8333333333,231.606060606,15.2186090234,9,142,52845.3907071,1918.0,51084.5,4403.78255892,279.97897241647235,11,8.30639272334,67.0040662398,16.7325721996,1
10,10,No,0.631008770632,-0.868989934115,18.4166666667,362.810606061,19.0475879329,9,221,50286.3907071,2877.0,47566.5,4190.53255892,215.49475524475525,11,8.27935691389,66.7001533322,14.6797396177,4
10,11,No,0.631660974233,-1.26593275271,18.25,538.022727273,23.1953169255,8,219,150863.193022,1918.0,149259.0,12571.9327518,2472.893356643357,11,8.30640410228,67.0025558732,49.7281947857,4
10,12,No,0.732227540195,-0.739128257301,24.0833333333,598.083333333,24.4557423386,11,289,283041.5,2877.0,280164.5,23586.7916667,8792.623931623932,11,8.3074089158,67.0134575054,93.7689923782,4
10,13,Yes,0.403659954185,-1.13215735842,19.0,326.181818182,18.0605043723,12,228,150041.5,2877.0,147164.5,12503.4583333,2414.7652972027972,11,8.30634739586,67.0019387401,49.1402614686,1
10,14,Yes,0.946621692775,-0.467674294888,12.75,310.931818182,17.6332588645,7,153,3237.30231448,2877.0,517.0,269.775192873,0.03375097125097125,1,5.08290972013,23.835971223,0.1837143741,1
10,15,No,0.168597560471,-1.41037280449,14.25,190.022727273,13.7848731323,10,171,85473.5,959.0,84514.5,7122.79166667,790.9036519036518,11,8.3069830054,67.0093792828,28.1230092967,3
10,16,Yes,0.20641757812,-0.874605717929,12.8333333333,123.424242424,11.1096463681,7,154,74628.3907071,2877.0,71908.5,6219.03255892,565.277195027195,11,8.3022581857,66.9573131438,23.7755587742,1
10,17,No,0.381054989188,-0.627408685096,18.4166666667,219.356060606,14.8106738741,12,221,241245.693022,4795.0,236764.5,20103.8077518,6273.214403651903,11,8.30703778358,67.0094094204,79.2036262027,4
10,18,Yes,1.06495456815,0.316502295105,18.5,472.818181818,21.7443827647,8,222,115686.693022,3836.0,112164.5,9640.55775179,1398.6013986013986,11,8.30558828572,66.9937001244,37.3978796003,1
10,19,No,1.07494647724,-0.183850861964,16.5,479.0,21.8860686282,7,198,5229.39070706,3836.0,1550.5,435.782558921,0.07104700854700856,1,3.18961061226,8.17361585783,0.26654644726,3
10,20,Yes,2.05922380234,3.3436824895,13.25,613.113636364,24.7611315647,8,159,1476.0,959.0,517.0,123.0,0.027195027195027192,7,5.74704893215,31.0285714286,0.164909148306,1
10,21,Yes,0.221470608613,-1.45019289819,17.5833333333,268.265151515,16.378801895,10,211,177884.390707,2877.0,175164.5,14823.6992256,3426.4335664335663,11,8.30670040504,67.0057643027,58.5357460569,1
10,22,No,0.585287067335,-0.667012816795,16.0,244.181818182,15.6263181262,8,192,166863.693022,6713.0,160464.5,13905.3077518,2873.457604895105,11,8.3071898996,67.011180015,53.6046416357,3
10,23,No,0.664703538176,-1.19965012851,19.6666666667,605.515151515,24.607217468,7,236,295326.5,2877.0,292449.5,24610.5416667,6950.184100621601,11,8.21089141755,65.898740972,83.3677641575,2
10,24,Yes,0.135575869292,-1.80250056229,17.1666666667,306.696969697,17.5127659065,9,206,3584.80231448,2877.0,864.5,298.733526207,0.040209790209790215,1,4.58731710926,19.0434782609,0.200523789636,1
